source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
ClaytonCarmine,http://www.metacritic.com/user/ClaytonCarmine,"Feb  2, 2023",10,Positive,"I really liked the game, it reminded me of the X360/Ps3 era when the plots of the games were clean and naive in a good way, the same feeling I experienced when watching TV shows like Hercules and Xena Warrior Princess.I really liked the music in the game, it is really magical and makes you feel like you are in another world together with the main character Frey.And the most important thing that Luminos Production succeeded in is the gameplay, it is epic and fantastic, it is a pleasure to destroy enemies, and the last mission with a flight on a dragon reminded me of the Lair game for Ps3.All of Forspoken is a love letter from the Ps3/X360 generation because the game reminds me of Heavenly Sword, Lair, Kameo, Folklore, Panzar and Crimson Dragoon, a huge thank you to the development team for giving me back that carefree time when games were way better than that  , which is now being released by most of the industry.As Frey said in the release trailer for Let's Do It!!!",2,6,0.3333333333333333
Qoo88039,http://www.metacritic.com/user/Qoo88039,"Jan 28, 2023",0,Negative,Окуя оюндагыдай кызыксыз. Окуя кичинекей баракка туура келет. кедей адамдар үчүн зомби.,2,6,0.3333333333333333
Gemesi92,http://www.metacritic.com/user/Gemesi92,"Jan 29, 2023",10,Positive,"Evry vote under the 7,5 has been written without playing the game. Forspoken has one of the best combat system i ever played and a more interesting story then other AC or Halo or Spiderman etc. Jut play it.",2,6,0.3333333333333333
psbrann,http://www.metacritic.com/user/psbrann,"Feb  5, 2023",10,Positive,"I truly don’t understand the hate. For luminous studios first game I think they did an amazing job. I’m fully convinced the mass gamer base is braindead considering Elden ring can win game of the year and it’s trash. Meanwhile a brand new IP with an interesting story and entirely fresh combat system gets hated on. If it looks cool to you then buy it, screw the haters!",2,6,0.3333333333333333
Thiagodc,http://www.metacritic.com/user/Thiagodc,"Jan 27, 2023",2,Negative,"Gráficos de ps3,Jogabilidade normal, história tosca, personagens sem carisma Parece um jogo de antiga geração, bem fraco",2,6,0.3333333333333333
Dziki213,http://www.metacritic.com/user/Dziki213,"Jan 28, 2023",8,Positive,"It's kinda good. Combats great, story is decent so far and graphic,  voice acting is  on level as well. It's feels kind of like black desert for single player.I don't know where all the hate comes from and the low ratings like why would you give it 0? It's at least 6 just for how special it is in comparison to some nowadays games. I recently tried god of war and it wasn't so appealing to me yet it has won so many awards and high ratings. Well don't trust the ratings get the demo and try for yourself. I recommend to change to 120hz mode first thing if your TV can do that.",2,6,0.3333333333333333
andrientf,http://www.metacritic.com/user/andrientf,"Jan 28, 2023",10,Positive,"Whatever few positive points I can find to say about this game (the traversal can be satisfying, especially later on as more movement abilities open up) are swallowed up in totality the cloud of Forspoken’s mediocre graphics, disturbingly bad writing, and shallow combat. An absolute disaster of a game with a particularly unlikable protagonist. PS 5 ****",2,6,0.3333333333333333
Raemo2hands,http://www.metacritic.com/user/Raemo2hands,"Jan 26, 2023",8,Positive,"To keep it short and sweet. I’m not entirely sure what a lot of critics and other gamers are talking about when it comes to this game. The story is not the greatest but the gameplay/combat is very fun and addictive. I’ve played this game for hours and I am still craving more especially once I unlock more magic. If you’ve seen gameplay of this and we’re hoping to try it but have been put off by reviews, don’t be. Give the game a go and once it gets going you will see the vision SE had for this game. Enjoyable. 8/10",2,6,0.3333333333333333
DNk90,http://www.metacritic.com/user/DNk90,"Jan 27, 2023",0,Negative,"El juego es muy mediocre y me parece una broma de muy mal gusto que cobren 80 euros por uña pedazo de porqueria así. Pagar esa cantidad por un GoW o por un Horizon lo hago encantado, son juegos de gran calidad y que te van a dar horas de diversión aseguradas además de buena experiencia de juego, pero Forspoken desde el principio es todo lo contrario, controles y jugabilidad horribles, buga visuales, gráficamente si me dices que es un juego de Ps4 de principio de gen me lo creo. Se salva la música y poco (o nada más)",2,6,0.3333333333333333
felix98980,http://www.metacritic.com/user/felix98980,"Jan 28, 2023",9,Positive,"The game is great. The combat system really leaves you wanting more. Why do users rate the game so badly when there is a demo?! It just doesn't make sense. Very sad to see this development at Metacritic. I've looked at a lot of reviews and I'm really stunned that apparently there are still console camps, the mostly 0-star ratings come almost exclusively from users who rate PlayStation Exclusive titles poorly. They probably never played the game. Very sad.",2,6,0.3333333333333333
Usak28,http://www.metacritic.com/user/Usak28,"Jan 28, 2023",10,Positive,Jeu qui a était boycott encourageons les personnes qui se sont donner du mal et ont sacrifier des années et qui se font mtn insulter,2,6,0.3333333333333333
Laff8,http://www.metacritic.com/user/Laff8,"Jan 28, 2023",8,Positive,Game is really good and fun definitely different from other games. Graphics and story could use touch up but fight and world are beautiful,2,6,0.3333333333333333
ShadowX077,http://www.metacritic.com/user/ShadowX077,"Jan 30, 2023",8,Positive,Really enjoying the game but there is a a few issues with lighting as the colour seems to be flat story is alright was predictable but the combat is really fun once you get into it think people need to play for themselves and not jump on the bandwagon.,2,6,0.3333333333333333
LouieKablouie,http://www.metacritic.com/user/LouieKablouie,"Feb  1, 2023",10,Positive,"My real score is a 6, but a lot of these reviews are hyperbolic, so I'll throw my hat in the ring too.",2,6,0.3333333333333333
Ghoster,http://www.metacritic.com/user/Ghoster,"Jan 30, 2023",0,Negative,"What was That??? This game have story and dialogues even 5 year old would find annoying! Graphics are bad, story is worse, voice acting annoying and gameplay mediocre.",1,3,0.3333333333333333
VD42,http://www.metacritic.com/user/VD42,"Jan 30, 2023",8,Positive,"Very good and varied gameplay with an interesting story, but not in the most well-developed open world. It's a pity that the developers, apparently, did not have enough time and money to implement everything at the highest level, but even in its current state it's a good game.",1,3,0.3333333333333333
Joshkerr,http://www.metacritic.com/user/Joshkerr,"Jan 28, 2023",0,Negative,No hay por donde cogerlo. Quien lo defienda es que tiene que justificar los 80€ que cuesta o que espera que Playstation le regale un mes de PSPLUS,1,3,0.3333333333333333
